age,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,annual_income_missing,join_year,join_month,join_day,join_weekday,tenure_days,education_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,good_credit,trans_kmeans,annual_income_scaled,loan_amount_scaled,debt_to_income,avg_monthly_trans,spending_income_ratio,high_credit_risk,loan_burden,spending_log,spending_sqrt,loan_boxcox,income_yj
23.0,0,60492.2,94982.44,573.6,1.0,31.0,20.08,0.0,0.0,2020,2,3,0,2243,3,0,0,0,1,0,0,0,0,1,0,0,3,-0.47010874275300996,-0.4705854375471107,1.5701601197911441,5.166666666666667,12146.83376,1,94982.44,3.0483247236731614,4.481071300481616,-0.8110482189423448,-0.8016219047402848
38.0,0,103454.36,180594.66,727.0,0.0,7.0,55.51,0.0,0.0,2015,10,19,0,3811,1,1,1,0,0,0,1,0,0,0,0,1,1,-0.21846335207165365,-0.18198875178894444,1.7456457127399403,1.1666666666666667,57427.515236,0,0.0,4.034417613641752,7.450503338701353,0.1442721450160539,0.029760189534974474
45.0,2,165542.24,150269.96,585.9,0.0,105.0,23.91,0.0,0.0,2022,9,16,4,1287,0,0,0,0,1,0,0,0,0,0,1,0,2,0.14520851217300174,-0.2842125688633138,0.9077439087394991,17.5,39581.149584,1,0.0,3.215269329274089,4.88978527135906,-0.11656353625724815,0.6920590218654141
62.0,0,110316.12,61901.2,443.7,2.0,21.0,13.02,1.0,1.0,2017,8,14,0,3146,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.1782714651655553,-0.5821014830926003,0.5611256088361236,3.5,14363.158824,1,123802.4,2.640484881606444,3.608323710533743,-1.5195067615923767,0.12373607905450938
51.0,1,38322.87,62159.32,673.5,3.0,16.0,26.78,0.0,0.0,2017,12,19,1,3019,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.5999627749756429,-0.581231366927783,1.621990211024853,2.6666666666666665,10262.864586000002,0,186477.96,3.3243163373261977,5.174939613174245,-1.5123242888310982,-1.5781590538447883
23.0,0,60980.25,63339.33,561.7,2.0,20.0,40.4,1.0,0.0,2023,11,1,2,876,1,2,0,0,1,0,0,0,1,0,0,0,1,-0.46725005192084423,-0.5772535822708557,1.0386859679808023,3.3333333333333335,24636.021,1,126678.66,3.7232808808312687,6.356099432828281,-1.479939256369144,-0.7885416512708283
60.0,1,94430.21,923472.29,680.7,2.0,43.0,26.28,0.0,0.0,2023,11,15,2,862,0,1,1,0,0,0,1,0,0,0,0,0,3,-0.2713211635112358,2.3222334485217275,9.779415824556787,7.166666666666667,24816.259188,0,1846944.58,3.3061538329752613,5.126402247190518,2.0827699093856946,-0.10577290487302698
44.0,0,94334.35,297148.42,497.8,0.0,44.0,28.4,1.0,0.0,2022,1,4,1,1542,2,1,0,0,0,1,1,0,0,0,0,0,3,-0.27188265127513583,0.2109111034963492,3.1499493026331344,7.333333333333333,26790.9554,1,0.0,3.380994674344636,5.329165037789691,0.8044031348842596,-0.10729429465562236
52.0,0,322392.59,107408.95,633.0,1.0,47.0,58.66,0.0,0.0,2021,8,12,3,1687,2,1,0,0,0,1,0,0,0,1,0,0,3,1.0639394978650032,-0.42869597829070183,0.3331619687650601,7.833333333333333,189115.49329399999,0,107408.95,4.088661779086602,7.6589816555466435,-0.6185989640688069,1.5359602097411127
42.0,1,42976.44,353552.33,536.0,0.0,114.0,34.93,1.0,0.0,2022,6,1,2,1394,1,2,1,0,0,0,0,0,1,0,0,0,2,-0.5727050802807523,0.4010472953834641,8.226654650589332,19.0,15011.670492,1,0.0,3.581572601125427,5.910160742314882,1.0197026792272574,-1.3768655425075462
43.0,2,133699.97,109355.64,616.1,1.0,19.0,21.72,0.0,0.0,2017,3,21,1,3292,3,0,0,0,1,0,0,0,1,0,0,0,1,-0.04130353643747846,-0.42213373423023287,0.8179182089508478,3.1666666666666665,29039.633484,0,109355.64,3.1232455938529506,4.6604720790924175,-0.5908796556592331,0.3983547327370136
22.0,2,76215.84,345457.97,661.3,3.0,48.0,47.04,0.0,1.0,2019,10,8,1,2361,1,0,1,0,0,0,0,0,0,1,0,0,3,-0.37800952030392915,0.3737614071150197,4.532626944680626,8.0,35851.931136,0,1036373.9099999999,3.872033997211783,6.858571279792899,0.9914436344531672,-0.4333113964279027
47.0,0,385721.1,172166.02,642.8,1.0,96.0,36.56,0.0,0.0,2016,4,15,4,3632,3,1,0,0,1,0,0,1,0,0,0,0,2,1.4348781946208964,-0.21040148970706773,0.446348462657484,16.0,141019.63416,0,172166.02,3.6259396543400624,6.04648658313239,0.07737449559299117,1.74548926067688
62.0,0,262367.07,102621.64,605.5,0.0,79.0,9.39,0.0,1.0,2021,2,8,0,1872,1,1,0,1,0,0,0,1,0,0,0,0,0,0.7123476451450382,-0.4448338824321542,0.39113765305839965,13.166666666666666,24636.267873000004,0,0.0,2.340843805111136,3.0643106892089125,-0.6894125925308271,1.286348037583386
22.0,2,132568.88,261940.92,489.7,1.0,69.0,41.02,1.0,0.0,2017,7,9,6,3182,3,0,0,0,0,1,1,0,0,0,0,0,0,-0.047928752323871844,0.09222748784159068,1.9758854415759122,11.5,54379.75457600001,1,261940.92,3.7381456954168546,6.404685784642366,0.6434092390238301,0.3864278099441652
46.0,1,138948.16,179201.06,658.4,0.0,11.0,40.28,1.0,0.0,2022,4,6,2,1450,2,1,0,1,0,0,0,0,0,0,1,0,1,-0.01056293068301947,-0.18668654307706406,1.2896972511094087,1.8333333333333333,55968.318848,0,0.0,3.720378121173307,6.346652661048973,0.13347301781970305,0.4521675694037606
37.0,2,111000.4,215084.76,682.5,0.0,79.0,33.45,0.0,0.0,2016,9,2,4,3492,3,1,0,0,0,1,0,0,1,0,0,0,0,-0.1742633820539185,-0.06572347387105221,1.9376935578435963,13.166666666666666,37129.633799999996,0,0.0,3.539508997459668,5.783597496368502,0.38350936526207985,0.13272515543877733
60.0,0,93031.45,189255.82,516.6,1.0,29.0,51.72,0.0,0.0,2017,12,24,6,3014,3,2,0,0,1,0,0,1,0,0,0,0,1,-0.27951422239536683,-0.15279219467570523,2.0343208667387827,4.833333333333333,48115.865939999996,1,189255.82,3.9649948901942516,7.191661838546081,0.20921878649396838,-0.12815661038046855
53.0,1,128230.57,187870.91,528.3,0.0,114.0,23.66,0.0,0.0,2016,8,5,4,3520,1,1,1,0,0,0,0,1,0,0,0,0,2,-0.07333985164585273,-0.1574606921877817,1.4651023542867734,19.0,30339.352862,1,0.0,3.2051824977361982,4.864154602806124,0.19907637862743047,0.3395341496560222
29.0,1,21604.4,285040.83,685.9,2.0,45.0,39.18,1.0,0.0,2015,10,20,1,3810,3,2,1,0,0,0,0,0,0,0,1,0,3,-0.6978890876830239,0.1700967157077986,13.19364712682631,7.5,8464.603920000001,0,570081.66,3.6933693593867885,6.25939294181153,0.7517475999245558,-2.6527850610199044
63.0,1,148633.93,993177.62,583.3,0.0,68.0,15.13,0.0,0.0,2015,9,2,2,3858,1,0,0,0,0,1,0,0,0,0,1,0,0,0.04617023579882775,2.5572083997340576,6.682038347457528,11.333333333333334,22488.313609,1,0.0,2.7806808921371178,3.889730067755345,2.1552996317914332,0.5454129741339381
42.965289256198346,0,106479.39,390098.41,900.0,4.0,113.0,40.59,0.0,0.0,2016,11,10,3,3423,1,1,1,0,0,0,0,0,0,0,1,1,2,-0.20074462340035726,0.5242432312609918,3.663604853449446,18.833333333333332,43219.984401,0,1560393.64,3.7278597537548204,6.371028174478591,1.1382721055982234,0.07207617171659292
42.965289256198346,0,166594.53,189804.83,621.8,1.0,36.0,87.93,0.0,1.0,2023,11,21,1,856,1,1,1,0,0,0,1,0,0,0,0,0,3,0.1513721670767609,-0.1509414954829021,1.1393221013850854,6.0,146486.570229,0,189804.83,4.487849543411548,9.377099764852671,0.21321483273871186,0.7005912875266715
62.0,1,337094.07,130950.56,548.9,3.0,48.0,20.14,0.0,0.0,2018,6,13,2,2843,2,0,0,1,0,0,0,1,0,0,0,0,3,1.1500515480550808,-0.349337790599607,0.38846889237657467,8.0,67890.74569800001,1,392851.68,3.051166980442092,4.487761134463375,-0.31822611198929335,1.588721111590887
46.0,0,65843.74,141419.45,612.9,0.0,87.0,22.65,0.0,0.0,2021,9,3,4,1665,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.43876277751180914,-0.31404742016455917,2.1478040281103747,14.5,14913.60711,0,0.0,3.1633631149379418,4.759201613716317,-0.2048335143472577,-0.6646279395564453
55.0,0,77509.39,67555.82,566.9,3.0,15.0,23.22,0.0,0.0,2023,5,26,4,1035,2,1,0,1,0,0,0,1,0,0,0,0,1,-0.3704327156200895,-0.5630398982952216,0.871582397940797,2.5,17997.680357999998,1,202667.46000000002,3.1871787381249463,4.818713521262703,-1.3698770501055466,-0.4071059160376633
45.0,2,326091.07,259154.71,573.8,1.0,110.0,35.34,0.0,0.0,2021,5,20,3,1771,2,1,1,0,0,0,0,1,0,0,0,0,2,1.0856028742996886,0.08283524253097654,0.7947310853964975,18.333333333333332,115240.584138,1,259154.71,3.592919062968025,5.94474557908074,0.6295694353722657,1.5494987552458503
44.0,0,59919.86,79981.78,688.8,2.0,44.0,19.46,0.0,0.0,2018,3,28,2,2920,2,0,0,0,1,0,1,0,0,0,0,0,3,-0.47346115154489954,-0.5211522930752712,1.3348125312486576,7.333333333333333,11660.404756,0,159963.56,3.0184717605234805,4.411349000022556,-1.0881872381145379,-0.8171219526014927
33.0,1,70964.2,125402.27,402.5,3.0,67.0,40.88,0.0,0.0,2019,12,4,2,2304,3,1,1,0,0,0,0,0,0,1,0,0,0,-0.40877033399481055,-0.36804093958494083,1.7671201817005322,11.166666666666666,29010.164960000002,1,376206.81,3.734808386002336,6.393746945258313,-0.3828290703263822,-0.5454074067508055
27.0,0,90380.58,260209.95,644.4,2.0,96.0,50.57,0.0,0.0,2016,5,24,1,3593,2,0,0,1,0,0,0,0,0,1,0,0,2,-0.29504135643135304,0.08639243058987109,2.879047135979001,16.0,45705.459306000004,0,520419.9,3.9429401080628677,7.11125867902441,0.6348320021631937,-0.17169570430235995
56.0,1,163479.14,137843.23,675.6,0.0,74.0,43.26,0.0,0.0,2020,4,3,4,2183,1,0,0,1,0,0,0,1,0,0,0,0,0,0.13312416619238296,-0.32610276973430596,0.8431854363752881,12.333333333333334,70721.075964,0,0.0,3.7900813346229034,6.577233460962139,-0.24240216740159176,0.6751421742337532
40.0,2,111824.0,115312.19,550.2,1.0,40.0,13.68,0.0,0.0,2022,9,21,2,1282,1,1,1,0,0,0,0,1,0,0,0,0,3,-0.16943924975318767,-0.4020543508366845,1.0311935720325585,6.666666666666667,15297.523200000001,1,115312.19,2.6864860231863696,3.698648401781386,-0.5096103809957161,0.14345746737835063
21.0,0,45452.58,70386.98,675.0,2.0,102.0,54.47,0.0,0.0,2018,5,30,2,2857,1,0,0,1,0,0,0,0,0,0,1,0,2,-0.5582014050074017,-0.5534961276413233,1.5485805205876413,17.0,24758.020326,0,140773.96,4.015842334067143,7.380379394042016,-1.30050438464026,-1.280047509719493
28.0,0,71732.48,378408.17,523.3,2.0,86.0,52.91,0.0,0.0,2022,11,6,6,1236,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.4042702315615839,0.4848357200468504,5.2752695849178055,14.333333333333334,37953.655168,1,756816.34,3.9873159894635775,7.273926037567333,1.1018475932346534,-0.5284034883949892
36.0,0,68568.42,90829.98,547.2,1.0,14.0,50.15,0.0,0.0,2019,7,7,6,2454,1,1,0,1,0,0,0,0,0,1,0,0,1,-0.42280331078384026,-0.4845832779692298,1.3246619945256919,2.3333333333333335,34387.06263,1,90829.98,3.9347624923976356,7.0816664705420855,-0.8822040427423565,-0.5998703421534296
42.965289256198346,0,94246.35,108000.04,538.0,0.0,63.0,39.9,0.0,0.0,2018,1,20,5,2987,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.27239810008822996,-0.426703428453952,1.1459333968780123,10.5,37604.29365,1,0.0,3.711130063048756,6.316644678941502,-0.6101189536398586,-0.10869255733205573
42.965289256198346,1,310783.39,46434.1,676.1,2.0,81.0,36.97,0.0,1.0,2020,8,11,1,2053,3,0,1,0,0,0,0,0,0,1,0,0,0,0.9959400846721376,-0.6342406963765232,0.14940985102148022,13.5,114896.619283,0,92868.2,3.636796374243711,6.080296045424104,-2.0305636016571915,1.492234241824904
43.0,2,126870.66,160507.71,460.4,3.0,85.0,55.49,1.0,0.0,2021,1,20,2,1891,2,0,0,0,1,0,0,0,0,1,0,0,0,-0.08130535159374837,-0.24970136567735898,1.2651286751305217,14.166666666666666,70400.529234,1,481523.13,4.034063631337171,7.449161026585477,-0.02193370042557231,0.3244451501545873
35.0,0,34009.42,128887.29,731.2,5.0,51.0,86.64,0.0,0.0,2020,7,15,2,2080,1,1,0,1,0,0,1,0,0,0,0,1,3,-0.6252282600079248,-0.35629302296975524,3.7897526625332114,8.5,29465.761488,0,644436.45,4.473237514727265,9.308061022576076,-0.3418597645987276,-1.7925697961177216
48.0,0,186906.65,184850.11,575.6,1.0,112.0,20.56,0.0,0.0,2019,11,29,4,2309,2,0,0,0,1,0,0,1,0,0,0,0,2,0.27034782782022887,-0.1676437346125462,0.9889969671973201,18.666666666666668,38428.00723999999,1,184850.11,3.070839746040796,4.534313619501853,0.17663865112858387,0.8537441142350939
54.0,0,114868.27,71521.82,649.2,1.0,79.0,56.77,1.0,0.0,2015,11,26,3,3773,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.15160782522775568,-0.5496706099422635,0.6226420925411114,13.166666666666666,65210.716879,0,71521.82,4.056469609793174,7.534586916347837,-1.2736317651606677,0.18232688424776067
22.0,1,226549.61,272100.44,642.3,1.0,58.0,31.72,0.0,0.0,2021,9,15,2,1653,2,0,1,0,0,0,0,0,0,0,1,0,3,0.5025514264513353,0.1264749796236494,1.2010633785633043,9.666666666666666,71861.53629199999,0,272100.44,3.487986511734546,5.632051136131489,0.6924161388880162,1.1025044238976107
52.0,0,128864.79,44916.15,950.0,1.0,15.0,31.04,0.0,0.0,2015,6,13,5,3939,2,0,0,1,0,0,1,0,0,0,0,1,1,-0.06962498862039203,-0.6393576684530167,0.3485525409978277,2.5,39999.630816,0,44916.15,3.4669851222001586,5.571355310873647,-2.0915672457575867,0.34650629711007425
43.0,1,191146.18,152584.79,551.9,4.0,65.0,15.36,0.0,0.0,2019,11,5,1,2333,2,1,0,1,0,0,0,0,0,1,0,0,0,0.29518033584951164,-0.27640933392683414,0.7982623037468065,10.833333333333334,29360.053247999997,1,610339.16,2.794839331174601,3.919183588453085,-0.09450321152133652,0.8832173102815933
42.0,1,130604.27,176458.64,699.4,1.0,88.0,28.72,0.0,0.0,2023,3,28,1,1094,2,0,0,1,0,0,0,0,0,1,0,0,0,-0.05943620564992667,-0.1959311733758334,1.3510939573311724,14.666666666666666,37509.546344,0,176458.64,3.391820219849558,5.359104402789705,0.11192428109405034,0.36542142646995873
45.0,0,221402.03,169471.8,558.8,3.0,55.0,20.11,0.0,0.0,2018,8,13,0,2782,3,1,1,0,0,0,0,0,0,0,1,0,3,0.4724001309819378,-0.21948363899257123,0.7654482662116265,9.166666666666666,44523.948233,1,508415.39999999997,3.0497468618602293,4.484417464955732,0.05515699991135566,1.073253486586461
42.0,0,135043.25,181757.45,541.5,0.0,119.0,26.26,0.0,0.0,2021,10,8,4,1630,3,1,1,0,0,0,0,0,1,0,0,0,2,-0.033435444600511885,-0.1780690153280427,1.345920288490199,19.833333333333332,35462.35745,1,0.0,3.3054204262683866,5.124451190127583,0.15320641701918525,0.41236428790586954
42.0,1,93083.37,282679.83,607.12,1.0,76.0,19.12,1.0,0.0,2017,10,22,6,3077,2,1,0,1,0,0,1,0,0,0,0,0,0,-0.2792101075956413,0.16213784283807242,3.03684567927615,12.666666666666666,17797.540344,0,282679.83,3.0017143452315387,4.37264222181509,0.7411666347251298,-0.12731862767003824
62.0,0,385949.12,411386.77,611.7,1.0,10.0,26.46,0.0,0.0,2015,4,16,3,3997,2,1,0,1,0,0,0,0,0,0,1,0,1,1.4362137927840979,0.5960057686794437,1.0659093354039364,1.6666666666666667,102122.137152,0,411386.77,3.312730400339825,5.143928459844674,1.2013524458638696,1.7461680541058617
26.0,0,168286.35,145958.04,708.6,1.0,110.0,27.03,0.0,0.0,2016,1,10,6,3728,2,2,0,1,0,0,0,0,0,0,1,1,2,0.1612817876559528,-0.29874794501936197,0.8673195419541316,18.333333333333332,45487.800405,0,145958.04,3.333275365176697,5.199038372622383,-0.1587651400959072,0.7141756319488103
35.0,2,139280.71,82661.58,595.0,1.0,106.0,34.76,0.0,0.0,2017,7,26,2,3165,1,0,0,0,0,1,0,0,0,0,1,0,2,-0.00861506133308264,-0.5121187532547323,0.593489076839187,17.666666666666668,48413.974795999995,1,82661.58,3.576829950305313,5.89576118919347,-1.0343097926769989,0.4554957322456821
63.0,1,45899.86,240987.92,547.9,3.0,42.0,14.77,0.0,0.0,2022,7,24,6,1341,1,0,0,1,0,0,0,0,1,0,0,0,3,-0.5555815192673933,0.02159544072622728,5.250297495346385,7.0,6779.409322,1,722963.76,2.758109400974947,3.8431757701151272,0.5347186339829306,-1.2632274180167056
57.0,0,45570.48,133764.01,622.0,0.0,116.0,16.07,0.0,0.0,2021,6,14,0,1746,0,1,1,0,0,0,0,1,0,0,0,0,2,-0.557510820745313,-0.33985371991967,2.935321506314278,19.333333333333332,7323.176136,0,0.0,2.837322536806349,4.008740450565489,-0.2867103489570422,-1.2755948139018394
53.0,0,117668.81,394444.53,564.2,3.0,95.0,39.68,0.0,0.0,2021,8,1,6,1698,2,1,1,0,0,0,0,0,0,0,1,0,2,-0.13520401819340816,0.5388938947750006,3.3521587411026585,15.833333333333334,46690.983808,1,1183333.59,3.7057365711803594,6.299206299209449,1.151480953191934,0.2170181008445338
42.965289256198346,0,107722.39,640742.44,550.2,2.0,11.0,22.23,0.0,0.0,2015,3,26,3,4018,2,0,0,0,1,0,0,0,1,0,0,0,1,-0.19346390891540294,1.3691580852744771,5.948089714627125,1.8333333333333333,23946.687297,1,1281484.88,3.145444546782318,4.7148700936505135,1.7019994329507662,0.08905172259281509
64.0,0,68290.54,89267.47,666.6,1.0,118.0,56.67,0.0,0.0,2023,7,30,6,970,1,1,0,1,0,0,0,0,0,1,0,0,2,-0.42443095755864246,-0.48985046070860966,1.3071718278797158,19.666666666666668,38700.249017999995,0,89267.47,4.0547371076273215,7.527947927556354,-0.9099970784626528,-0.6063334848580229
42.965289256198346,0,107429.45,179989.83,746.5,3.0,16.0,37.06,1.0,0.0,2022,7,16,5,1349,3,0,0,1,0,0,0,0,1,0,0,1,1,-0.19517976772571874,-0.1840276188274013,1.67542354539025,2.6666666666666665,39813.354170000006,0,539969.49,3.6391638618680036,6.087692502089769,0.1395975968191278,0.08507210833567881
25.0,0,256062.33,48132.24,580.3,1.0,73.0,44.85,0.0,0.0,2018,1,8,0,2999,3,0,1,0,0,0,0,0,1,0,0,0,0,0.675418432078368,-0.628516308246495,0.18797079601600136,12.166666666666666,114843.955005,1,48132.24,3.825375198702474,6.697014260101288,-1.9650941339953178,1.2562332100821605
59.0,0,84070.86,117336.35,522.0,2.0,111.0,67.04,0.0,1.0,2021,6,18,4,1742,2,0,1,0,0,0,0,0,0,0,1,0,2,-0.331999739214946,-0.3952309573136074,1.3956839504033185,18.5,56361.104544,1,234672.7,4.220095767527661,8.187795796183488,-0.48313419836170257,-0.2817390567334912
24.0,1,49781.31,129199.32,587.7,1.0,78.0,28.36,0.0,0.0,2015,6,14,6,3938,2,2,1,0,0,0,1,0,0,0,0,0,0,-0.5328464193175736,-0.3552411775222581,2.595337888806154,13.0,14117.979515999998,1,129199.32,3.3796332037463146,5.325410782277739,-0.3382565878132983,-1.1249820560369208
26.0,1,92327.26,189914.76,641.2,0.0,19.0,24.85,0.0,0.0,2023,7,23,6,977,3,1,0,0,1,0,0,1,0,0,0,0,1,-0.28363892580096617,-0.15057092415949286,2.0569738558031836,3.1666666666666665,22943.324109999998,0,0.0,3.2523106009544382,4.984977432245807,0.21401330613082561,-0.13957735193875548
52.0,0,60901.93,81032.82,620.6,1.0,31.0,51.21,1.0,0.0,2023,6,25,6,1005,1,0,0,1,0,0,0,0,0,0,1,0,3,-0.46770880136449805,-0.5176092631129683,1.3305460105889824,5.166666666666667,31187.878353,0,81032.82,3.955274047422461,7.156116265125938,-1.0668013059697752,-0.7906323109938499
50.0,0,78227.78,87934.69,695.5,1.0,73.0,42.72,0.0,0.0,2016,12,18,6,3385,2,0,0,0,0,1,1,0,0,0,0,0,0,-0.36622483751964996,-0.4943432292741809,1.1240852034772804,12.166666666666666,33418.907616,0,87934.69,3.777805663308338,6.5360538553472765,-0.9341694273062832,-0.3927758640065557
55.0,2,77020.79,365799.11,653.2,0.0,100.0,30.15,1.0,0.0,2020,4,11,5,2175,1,1,1,0,0,0,0,0,1,0,0,0,2,-0.3732946280073371,0.4423308892350123,4.749355466170247,16.666666666666668,23221.768184999997,0,0.0,3.4388142452334622,5.490901565316938,1.061014051323068,-0.41694274268973214
60.0,1,74117.92,161228.35,590.44,1.0,53.0,66.4,0.0,0.0,2020,10,26,0,1977,2,2,0,1,0,0,0,1,0,0,0,0,3,-0.3902978200080928,-0.2472721059802647,2.1752951242806695,8.833333333333334,49214.29888,1,161228.35,4.210645017918261,8.148619514985345,-0.015547160050960976,-0.47695664045954456
36.0,1,46486.57,298118.41,560.5,1.0,103.0,29.78,0.0,0.0,2022,4,22,4,1434,1,1,0,0,0,1,0,1,0,0,0,0,2,-0.5521449400272745,0.21418091590418725,6.4130007869710965,17.166666666666668,13843.700546000002,1,298118.41,3.426865128410733,5.457105459856901,0.8085097893243584,-1.2414570556112716
33.0,1,91437.16,111385.1,489.5,3.0,118.0,33.66,0.0,0.0,2019,12,17,1,2291,3,1,1,0,0,0,1,0,0,0,0,0,2,-0.28885257339795556,-0.4152924745376473,1.2181601003222524,19.666666666666668,30777.748055999997,1,334155.30000000005,3.54558628428746,5.801723881744114,-0.5626055567311374,-0.15416227090383375
42.965289256198346,2,70518.86,156668.02,691.6,1.0,90.0,33.47,0.0,0.0,2018,2,13,1,2963,3,0,1,0,0,0,0,0,0,1,0,0,2,-0.41137885643143934,-0.26264486613020055,2.221647088421145,15.0,23602.662442,0,156668.02,3.540089380528774,5.785326265648291,-0.05655267990441212,-0.5553643620348406
50.0,0,17023.17,189127.01,440.6,1.0,8.0,20.75,1.0,0.0,2017,1,13,4,3359,1,1,1,0,0,0,0,1,0,0,0,0,1,-0.7247230600240595,-0.15322641001426915,11.109975990893004,1.3333333333333333,3532.3077749999998,1,189127.01,3.079613757534693,4.55521678957215,0.20827920881874656,-3.1349571680257435
39.0,0,338332.09,553096.87,497.3,1.0,24.0,34.43,1.0,0.0,2021,7,25,6,1705,2,1,0,0,0,1,1,0,0,0,0,0,1,1.1573030928231123,1.0737070267295015,1.634775081483891,4.0,116487.73858700001,1,553096.87,3.5675589188773804,5.86770824087224,1.5407090293402468,1.5930388655645717
37.0,1,189711.88,139757.95,559.1,1.0,8.0,66.58,0.0,0.0,2019,11,21,3,2317,3,1,1,0,0,0,0,0,1,0,0,0,1,0.28677910593336525,-0.31964829575670234,0.7366852829631086,1.3333333333333333,126310.169704,1,139757.95,4.213312081286144,8.15965685553014,-0.2221441947452778,0.8733337744633412
39.0,1,78764.65,144872.85,645.1,1.0,83.0,41.37,0.0,0.0,2022,2,13,6,1502,2,1,0,1,0,0,0,1,0,0,0,0,0,-0.36308018974367456,-0.3024060937908563,1.8393130674504452,13.833333333333334,32584.935704999996,0,144872.85,3.7464405646384678,6.431951492354401,-0.16962224413521365,-0.3821684163219838
48.0,1,99836.73,351058.14,558.3,3.0,111.0,33.63,0.0,0.0,2020,7,7,1,2088,3,1,0,0,1,0,0,0,0,1,0,0,2,-0.23965315990930885,0.3926394423030142,3.516322499710114,18.5,33575.092299,1,1053174.42,3.5447203584143305,5.7991378669591915,1.011078447849807,-0.022819350156215095
42.965289256198346,0,48874.32,124758.11,570.8,3.0,48.0,30.54,0.0,0.0,2016,1,9,5,3729,2,2,0,0,0,1,0,1,0,0,0,0,3,-0.5381589979424397,-0.37021238708505216,2.552631115838489,8.0,14926.217327999999,1,374274.33,3.451256581534892,5.52630075185924,-0.3905514116949975,-1.1561108517445424
57.0,0,273056.42,198638.22,572.4,1.0,30.0,39.07,0.0,0.0,2020,4,9,3,2177,1,2,0,1,0,0,1,0,0,0,0,0,3,0.7749591538978512,-0.12116435528014444,0.7274621852849039,5.0,106683.143294,1,198638.22,3.6906279246480533,6.250599971202765,0.27566404652200205,1.3354910865904714
46.0,0,308159.63,330271.87,613.8,2.0,58.0,48.18,0.0,0.0,2018,11,26,0,2677,1,0,0,0,1,0,0,1,0,0,0,0,3,0.9805717440148215,0.3225694379125848,1.0717557974707077,9.666666666666666,148471.309734,0,660543.74,3.8954870367880465,6.941181455631311,0.9362162843282386,1.482082577707564
43.0,2,108446.93,108761.28,502.4,2.0,86.0,44.91,0.0,0.0,2019,7,31,2,2430,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.1892200079717756,-0.4241373071564719,1.0028986528156871,14.333333333333334,48703.516263,1,217522.56,3.826682958261131,6.701492371106602,-0.5992796347604299,0.09883965640976913
29.0,0,182429.37,206555.35,524.2,5.0,55.0,28.05,0.0,0.0,2018,9,27,3,2737,2,1,0,0,1,0,1,0,0,0,0,0,3,0.24412272938966062,-0.09447590497811334,1.1322483325950627,9.166666666666666,51171.438285,1,1032776.75,3.3690184832979204,5.296225070746145,0.328865983810239,0.8217426972713544
32.0,0,109663.52,552321.45,734.5,2.0,73.0,38.95,0.0,0.0,2018,8,8,2,2787,1,0,1,0,0,0,0,0,0,0,1,1,0,-0.18209398670447818,1.0710931050011476,5.036510318061681,12.166666666666666,42713.941040000005,0,1104642.9,3.6876286722122837,6.24099351065197,1.5391476555728407,0.11510121030472317
21.0,0,44265.67,310184.52,632.2,2.0,62.0,42.1,1.0,0.0,2022,7,7,3,1358,2,1,0,0,0,1,0,0,1,0,0,0,0,-0.5651535794477373,0.25485547563401884,7.007338192169975,10.333333333333334,18635.84707,0,620369.04,3.763522997109702,6.488451279003334,0.8582911798815689,-1.3256525420011314
21.0,0,77103.66,198680.47,660.9,2.0,108.0,20.01,0.0,0.0,2016,3,4,4,3674,2,2,0,1,0,0,0,0,0,1,0,0,2,-0.37280922751709716,-0.12102193157038334,2.5767968731630018,18.0,15428.442366000001,0,397360.94,3.044998514856909,4.473253849269009,0.27595468097337494,-0.4152691330918996
54.0,2,854779.07,139103.71,604.6,2.0,48.0,36.02,1.0,0.0,2016,10,20,3,3444,2,0,0,1,0,0,0,1,0,0,0,0,3,4.182325625403098,-0.32185372268863366,0.16273644837821927,8.0,307891.42101399996,0,278207.42,3.6114583071453517,6.001666435249463,-0.22902845832774812,2.594230131350972
52.0,1,75152.25,106614.76,588.8,4.0,4.0,11.24,0.0,0.0,2018,9,12,2,2752,3,1,0,1,0,0,0,0,0,0,1,0,1,-0.38423936352118787,-0.43137317322691865,1.4186502732597008,0.6666666666666666,8447.1129,1,426459.04,2.50470927708418,3.352610922848042,-0.6300813596618011,-0.4552574023975538
45.0,1,86578.61,81492.79,636.6,1.0,37.0,42.15,0.0,0.0,2019,8,14,2,2416,3,0,0,0,0,1,0,0,0,1,0,0,3,-0.3173109123849828,-0.5160587155679078,0.9412577771698892,6.166666666666667,36492.884115,0,81492.79,3.764682417529437,6.492303135251773,-1.0575466267953497,-0.23686384805088623
